-1.59743154,1.59743154,-0.61473703,0.708486,0.705724,-0.001381
-0.91869426,0.91869402,-3.82477880,0.708486,0.705724,-0.001381
0.09312218,-0.09312230,-1.33135283,0.708486,0.705724,-0.001381
-1.71190882,1.71190882,0.87093759,0.708486,0.705724,-0.001381
-3.05517673,3.05517673,-1.22315979,0.708486,0.705724,-0.001381
-0.81828117,0.81828070,-3.97971630,0.708486,0.705724,-0.001381
-0.78319877,0.78319865,-3.05975461,0.708486,0.705724,-0.001381
-0.88559616,0.88559592,-1.50970197,0.708486,0.705724,-0.001381
0.84140372,-0.84140420,-1.59673893,0.708486,0.705724,-0.001381
-1.50065970,1.50065947,-3.45450258,0.708486,0.705724,-0.001381
0.26231000,-0.26231030,-1.17221189,0.708486,0.705724,-0.001381
-1.78904700,1.78904736,1.91122258,0.708486,0.705724,-0.001381
-0.99781591,0.99781555,-4.34461927,0.708486,0.705724,-0.001381
-0.75065708,0.75065684,-4.45269680,0.708486,0.705724,-0.001381
-3.52276683,3.52276683,-1.10821676,0.708486,0.705724,-0.001381
-0.83688813,0.83688825,-0.42255032,0.708486,0.705724,-0.001381
-3.19651747,3.19651747,1.46754885,0.708486,0.705724,-0.001381
2.30453897,-2.30453944,-3.70176196,0.708486,0.705724,-0.001381
-1.91815531,1.91815484,-4.78100729,0.708486,0.705724,-0.001381
-1.63682556,1.63682556,-1.04319668,0.708486,0.705724,-0.001381
-0.92102695,0.92102647,-3.24479032,0.708486,0.705724,-0.001381
-2.56470394,2.56470323,-4.77217007,0.708486,0.705724,-0.001381
-2.04509664,2.04509616,-1.33047509,0.708486,0.705724,-0.001381
-1.90371180,1.90371203,1.66692066,0.708486,0.705724,-0.001381
-1.27181578,1.27181530,-4.38240623,0.708486,0.705724,-0.001381
-0.92481148,0.92481124,-1.41646028,0.708486,0.705724,-0.001381
-0.93902093,0.93902057,-4.97259998,0.708486,0.705724,-0.001381
-1.98644984,1.98644960,-1.00907826,0.708486,0.705724,-0.001381
1.36141419,-1.36141419,-2.62453485,0.708486,0.705724,-0.001381
3.18109536,-3.18109536,-4.85864162,0.708486,0.705724,-0.001381
-1.62587667,1.62587667,-0.28484869,0.708486,0.705724,-0.001381
-1.42825806,1.42825758,-4.57547569,0.708486,0.705724,-0.001381
2.28302884,-2.28302932,-4.29973173,0.708486,0.705724,-0.001381
-1.60799944,1.60799944,-0.74820065,0.708486,0.705724,-0.001381
-1.52263093,1.52263117,1.08721185,0.708486,0.705724,-0.001381
-1.15477037,1.15477037,0.82783371,0.708486,0.705724,-0.001381
-0.02529625,0.02529617,-0.84264535,0.708486,0.705724,-0.001381
-1.82015097,1.82015097,1.07477283,0.708486,0.705724,-0.001381
-2.78566170,2.78566146,-2.77197933,0.708486,0.705724,-0.001381
-0.22528166,0.22528130,-3.49679804,0.708486,0.705724,-0.001381
-3.13435078,3.13435078,0.11249256,0.708486,0.705724,-0.001381
-2.68639588,2.68639588,-1.64260483,0.708486,0.705724,-0.001381
-3.43923926,3.43923974,3.31374693,0.708486,0.705724,-0.001381
-0.54066586,0.54066586,0.44769165,0.708486,0.705724,-0.001381
-2.94334745,2.94334698,-3.58544588,0.708486,0.705724,-0.001381
-3.09209085,3.09209108,2.72680759,0.708486,0.705724,-0.001381
1.40278554,-1.40278554,-2.64959526,0.708486,0.705724,-0.001381
-3.38930058,3.38930011,-4.47298479,0.708486,0.705724,-0.001381
2.18205953,-2.18206000,-4.20188904,0.708486,0.705724,-0.001381
-2.83741617,2.83741641,1.57615328,0.708486,0.705724,-0.001381
-3.39024472,3.39024472,1.01233459,0.708486,0.705724,-0.001381
-0.22776601,0.22776559,-4.18151665,0.708486,0.705724,-0.001381
-1.96384275,1.96384263,-3.02380753,0.708486,0.705724,-0.001381
3.19807887,-3.19807935,-4.63862944,0.708486,0.705724,-0.001381
-3.06194401,3.06194377,0.32677794,0.708486,0.705724,-0.001381
2.39156032,-2.39156079,-3.97450352,0.708486,0.705724,-0.001381
-0.24277237,0.24277231,-0.29649752,0.708486,0.705724,-0.001381
0.45196691,-0.45196733,-2.79606104,0.708486,0.705724,-0.001381
0.82374018,-0.82374030,-2.05983019,0.708486,0.705724,-0.001381
-2.47496986,2.47496963,-1.07572222,0.708486,0.705724,-0.001381
-1.58106267,1.58106279,1.78034699,0.708486,0.705724,-0.001381
-3.42553544,3.42553544,-0.02480364,0.708486,0.705724,-0.001381
-0.34527698,0.34527668,-2.88825107,0.708486,0.705724,-0.001381
-2.51102376,2.51102376,-3.08306503,0.708486,0.705724,-0.001381
-0.55799782,0.55799782,-1.77642846,0.708486,0.705724,-0.001381
2.66059947,-2.66059995,-4.13361073,0.708486,0.705724,-0.001381
-2.14225864,2.14225888,1.76579571,0.708486,0.705724,-0.001381
3.00295329,-3.00295377,-4.59177780,0.708486,0.705724,-0.001381
-1.62186873,1.62186861,-1.39555073,0.708486,0.705724,-0.001381
-1.59422696,1.59422672,-2.77455473,0.708486,0.705724,-0.001381
-2.68036294,2.68036294,-1.72271109,0.708486,0.705724,-0.001381
-3.46928144,3.46928096,-4.72786427,0.708486,0.705724,-0.001381
1.05953848,-1.05953872,-4.92822647,0.708486,0.705724,-0.001381
-3.01309752,3.01309776,2.54231644,0.708486,0.705724,-0.001381
1.18976128,-1.18976152,-4.30839777,0.708486,0.705724,-0.001381
-0.81489015,0.81489038,0.71157390,0.708486,0.705724,-0.001381
-3.22463012,3.22462988,0.62465906,0.708486,0.705724,-0.001381
0.50573653,-0.50573665,-2.03530502,0.708486,0.705724,-0.001381
-3.36214304,3.36214304,-2.45713711,0.708486,0.705724,-0.001381
-3.21385932,3.21385860,-4.85588408,0.708486,0.705724,-0.001381
-1.34545004,1.34545004,-1.12196040,0.708486,0.705724,-0.001381
-2.08088470,2.08088422,-3.19218063,0.708486,0.705724,-0.001381
-0.92388290,0.92388278,-2.00036097,0.708486,0.705724,-0.001381
1.48556769,-1.48556793,-4.43442345,0.708486,0.705724,-0.001381
-1.52285302,1.52285278,0.85972035,0.708486,0.705724,-0.001381
-1.51408637,1.51408589,-4.57650518,0.708486,0.705724,-0.001381
-1.49847567,1.49847567,0.11473465,0.708486,0.705724,-0.001381
-3.08176732,3.08176732,-1.40128326,0.708486,0.705724,-0.001381
-1.97225320,1.97225296,-1.23420429,0.708486,0.705724,-0.001381
-1.88264632,1.88264620,-2.37970495,0.708486,0.705724,-0.001381
-2.02366710,2.02366662,-3.81258583,0.708486,0.705724,-0.001381
